threshold;total_number_messages_human;total_number_messages_robot;firefighter_decisions;firefighter_danger;firefighter_danger_rate;total_allocations_human;total_allocations_robot;total_allocations;total_interventions;disagreement_rate;sensitivity;decision;world_nr;tick_nr
4.2;8;25;0;0;0;2;1;3;0;0.0;4.5;;1;406
4.2;8;25;0;0;0;2;1;3;0;0.0;4.5;;1;407
4.2;8;25;0;0;0;2;1;3;0;0.0;4.5;;1;408
4.2;9;25;0;0;0;2;1;3;0;0.0;4.5;;1;409
4.2;9;25;0;0;0;2;1;3;0;0.0;4.5;;1;410
4.2;9;25;0;0;0;2;1;3;0;0.0;4.5;;1;411
4.2;9;25;0;0;0;2;1;3;0;0.0;4.5;;1;412
4.2;9;25;0;0;0;2;1;3;0;0.0;4.5;;1;413
4.2;9;25;0;0;0;2;1;3;0;0.0;4.5;;1;414
4.2;9;25;0;0;0;2;1;3;0;0.0;4.5;;1;415
4.2;9;25;0;0;0;2;1;3;0;0.0;4.5;;1;416
4.2;9;25;0;0;0;2;1;3;0;0.0;4.5;;1;417
4.2;9;25;0;0;0;2;1;3;0;0.0;4.5;;1;418
4.2;9;25;0;0;0;2;1;3;0;0.0;4.5;;1;419
4.2;9;25;0;0;0;2;1;3;0;0.0;4.5;;1;420
4.2;9;25;0;0;0;2;1;3;0;0.0;4.5;;1;421
4.2;9;25;0;0;0;2;1;3;0;0.0;4.5;;1;422
4.2;9;25;0;0;0;2;1;3;0;0.0;4.5;;1;423
4.2;9;25;0;0;0;2;1;3;0;0.0;4.5;;1;424
4.2;9;25;0;0;0;2;1;3;0;0.0;4.5;;1;425
4.2;9;25;0;0;0;2;1;3;0;0.0;4.5;;1;426
4.2;9;25;0;0;0;2;1;3;0;0.0;4.5;;1;427
4.2;9;25;0;0;0;2;1;3;0;0.0;4.5;;1;428
4.2;9;25;0;0;0;2;1;3;0;0.0;4.5;;1;429
4.2;9;25;0;0;0;2;1;3;0;0.0;4.5;;1;430
4.2;9;25;0;0;0;2;1;3;0;0.0;4.5;;1;431
4.2;9;25;0;0;0;2;1;3;0;0.0;4.5;;1;432
4.2;9;25;0;0;0;2;1;3;0;0.0;4.5;;1;433
4.2;9;25;0;0;0;2;1;3;0;0.0;4.5;;1;434
4.2;9;25;0;0;0;2;1;3;0;0.0;4.5;;1;435
4.2;9;25;0;0;0;2;1;3;0;0.0;4.5;;1;436
4.2;9;25;0;0;0;2;1;3;0;0.0;4.5;;1;437
4.2;9;25;0;0;0;2;1;3;0;0.0;4.5;;1;438
4.2;9;25;0;0;0;2;1;3;0;0.0;4.5;;1;439
4.2;9;25;0;0;0;2;1;3;0;0.0;4.5;;1;440
4.2;9;25;0;0;0;2;1;3;0;0.0;4.5;;1;441
4.2;9;25;0;0;0;2;1;3;0;0.0;4.5;;1;442
4.2;9;25;0;0;0;2;1;3;0;0.0;4.5;;1;443
4.2;9;25;0;0;0;2;1;3;0;0.0;4.5;;1;444
4.2;9;25;0;0;0;2;1;3;0;0.0;4.5;;1;445
4.2;9;25;0;0;0;2;1;3;0;0.0;4.5;;1;446
4.2;9;25;0;0;0;2;1;3;0;0.0;4.5;;1;447
4.2;9;26;0;0;0;2;1;3;0;0.0;4.5;;1;448
4.2;9;26;0;0;0;2;1;3;0;0.0;4.5;;1;449
4.2;9;26;0;0;0;2;1;3;0;0.0;4.5;;1;450
4.2;9;26;0;0;0;2;1;3;0;0.0;4.5;;1;451
4.2;9;26;0;0;0;2;1;3;0;0.0;4.5;;1;452
4.2;9;26;0;0;0;2;1;3;0;0.0;4.5;;1;453
4.2;9;26;0;0;0;2;1;3;0;0.0;4.5;;1;454
4.2;9;26;0;0;0;2;1;3;0;0.0;4.5;;1;455
4.2;9;26;0;0;0;2;1;3;0;0.0;4.5;;1;456
4.2;9;26;0;0;0;2;1;3;0;0.0;4.5;;1;457
4.2;9;26;0;0;0;2;1;3;0;0.0;4.5;;1;458
4.2;9;26;0;0;0;2;1;3;0;0.0;4.5;;1;459
4.2;9;26;0;0;0;2;1;3;0;0.0;4.5;;1;460
4.2;9;26;0;0;0;2;1;3;0;0.0;4.5;;1;461
4.2;9;26;0;0;0;2;1;3;0;0.0;4.5;;1;462
4.2;9;26;0;0;0;2;1;3;0;0.0;4.5;;1;463
4.2;9;26;0;0;0;2;1;3;0;0.0;4.5;;1;464
4.2;9;26;0;0;0;2;1;3;0;0.0;4.5;;1;465
4.2;9;26;0;0;0;2;1;3;0;0.0;4.5;;1;466
4.2;9;26;0;0;0;2;1;3;0;0.0;4.5;;1;467
4.2;9;26;0;0;0;2;1;3;0;0.0;4.5;;1;468
4.2;9;27;0;0;0;2;1;3;0;0.0;4.5;;1;469
4.2;9;27;0;0;0;2;1;3;0;0.0;4.5;;1;470
4.2;9;27;0;0;0;2;1;3;0;0.0;4.5;;1;471
4.2;9;27;0;0;0;2;1;3;0;0.0;4.5;;1;472
4.2;9;28;0;0;0;2;1;3;0;0.0;4.5;;1;473
4.2;9;28;0;0;0;2;1;3;0;0.0;4.5;;1;474
4.2;9;28;0;0;0;2;1;3;0;0.0;4.5;;1;475
4.2;9;28;0;0;0;2;1;3;0;0.0;4.5;;1;476
4.2;9;28;0;0;0;2;1;3;0;0.0;4.5;;1;477
4.2;9;28;0;0;0;2;1;3;0;0.0;4.5;;1;478
4.2;9;28;0;0;0;2;1;3;0;0.0;4.5;;1;479
4.2;9;28;0;0;0;2;1;3;0;0.0;4.5;;1;480
4.2;9;28;0;0;0;2;1;3;0;0.0;4.5;;1;481
4.2;9;28;0;0;0;2;1;3;0;0.0;4.5;;1;482
4.2;9;28;0;0;0;2;1;3;0;0.0;4.5;;1;483
4.2;9;28;0;0;0;2;1;3;0;0.0;4.5;;1;484
4.2;9;28;0;0;0;2;1;3;0;0.0;4.5;;1;485
4.2;9;28;0;0;0;2;1;3;0;0.0;4.5;;1;486
4.2;9;28;0;0;0;2;1;3;0;0.0;4.5;;1;487
4.2;9;28;0;0;0;2;1;3;0;0.0;4.5;;1;488
4.2;9;28;0;0;0;2;1;3;0;0.0;4.5;;1;489
4.2;9;28;0;0;0;2;1;3;0;0.0;4.5;;1;490
4.2;9;28;0;0;0;2;1;3;0;0.0;4.5;;1;491
4.2;9;28;0;0;0;2;1;3;0;0.0;4.5;;1;492
4.2;9;28;0;0;0;2;1;3;0;0.0;4.5;;1;493
4.2;9;28;0;0;0;2;1;3;0;0.0;4.5;;1;494
4.2;9;28;0;0;0;2;1;3;0;0.0;4.5;;1;495
4.2;9;28;0;0;0;2;1;3;0;0.0;4.5;;1;496
4.2;9;28;0;0;0;2;1;3;0;0.0;4.5;;1;497
4.2;9;28;0;0;0;2;1;3;0;0.0;4.5;;1;498
4.2;9;28;0;0;0;2;1;3;0;0.0;4.5;;1;499
4.2;9;28;0;0;0;2;1;3;0;0.0;4.5;;1;500
4.2;9;28;0;0;0;2;1;3;0;0.0;4.5;;1;501
4.2;9;28;0;0;0;2;1;3;0;0.0;4.5;;1;502
4.2;9;28;0;0;0;2;1;3;0;0.0;4.5;;1;503
4.2;9;28;0;0;0;2;1;3;0;0.0;4.5;;1;504
4.2;9;28;0;0;0;2;1;3;0;0.0;4.5;;1;505
4.2;9;28;0;0;0;2;1;3;0;0.0;4.5;;1;506
4.2;9;28;0;0;0;2;1;3;0;0.0;4.5;;1;507
4.2;9;28;0;0;0;2;1;3;0;0.0;4.5;;1;508
4.2;9;28;0;0;0;2;1;3;0;0.0;4.5;;1;509
4.2;9;28;0;0;0;2;1;3;0;0.0;4.5;;1;510
4.2;9;28;0;0;0;2;1;3;0;0.0;4.5;;1;511
4.2;9;28;0;0;0;2;1;3;0;0.0;4.5;;1;512
4.2;9;28;0;0;0;2;1;3;0;0.0;4.5;;1;513
4.2;9;28;0;0;0;2;1;3;0;0.0;4.5;;1;514
4.2;9;28;0;0;0;2;1;3;0;0.0;4.5;;1;515
4.2;9;28;0;0;0;2;1;3;0;0.0;4.5;;1;516
4.2;9;28;0;0;0;2;1;3;0;0.0;4.5;;1;517
4.2;9;28;0;0;0;2;1;3;0;0.0;4.5;;1;518
4.2;9;28;0;0;0;2;1;3;0;0.0;4.5;;1;519
4.2;9;28;0;0;0;2;1;3;0;0.0;4.5;;1;520
4.2;9;28;0;0;0;2;1;3;0;0.0;4.5;;1;521
4.2;9;29;0;0;0;3;1;4;0;0.0;5.7;;1;522
4.2;9;29;0;0;0;3;1;4;0;0.0;5.7;;1;523
4.2;9;29;0;0;0;3;1;4;0;0.0;5.7;;1;524
4.2;9;29;0;0;0;3;1;4;0;0.0;5.7;;1;525
4.2;9;29;0;0;0;3;1;4;0;0.0;5.7;;1;526
4.2;9;29;0;0;0;3;1;4;0;0.0;5.7;;1;527
4.2;9;29;0;0;0;3;1;4;0;0.0;5.7;;1;528
4.2;9;29;0;0;0;3;1;4;0;0.0;5.7;;1;529
4.2;9;29;0;0;0;3;1;4;0;0.0;5.7;;1;530
4.2;9;29;0;0;0;3;1;4;0;0.0;5.7;;1;531
4.2;9;29;0;0;0;3;1;4;0;0.0;5.7;;1;532
4.2;9;29;0;0;0;3;1;4;0;0.0;5.7;;1;533
4.2;9;29;0;0;0;3;1;4;0;0.0;5.7;;1;534
4.2;9;29;0;0;0;3;1;4;0;0.0;5.7;;1;535
4.2;9;29;0;0;0;3;1;4;0;0.0;5.7;;1;536
4.2;9;29;0;0;0;3;1;4;0;0.0;5.7;;1;537
4.2;9;29;0;0;0;3;1;4;0;0.0;5.7;;1;538
4.2;9;29;0;0;0;3;1;4;0;0.0;5.7;;1;539
4.2;9;29;0;0;0;3;1;4;0;0.0;5.7;;1;540
4.2;9;29;0;0;0;3;1;4;0;0.0;5.7;;1;541
4.2;9;29;0;0;0;3;1;4;0;0.0;5.7;;1;542
4.2;9;29;0;0;0;3;1;4;0;0.0;5.7;;1;543
4.2;9;29;0;0;0;3;1;4;0;0.0;5.7;;1;544
4.2;9;29;0;0;0;3;1;4;0;0.0;5.7;;1;545
4.2;9;29;0;0;0;3;1;4;0;0.0;5.7;;1;546
4.2;9;29;0;0;0;3;1;4;0;0.0;5.7;;1;547
4.2;9;29;0;0;0;3;1;4;0;0.0;5.7;;1;548
4.2;9;29;0;0;0;3;1;4;0;0.0;5.7;;1;549
4.2;9;29;0;0;0;3;1;4;0;0.0;5.7;;1;550
4.2;9;29;0;0;0;3;1;4;0;0.0;5.7;;1;551
4.2;9;29;0;0;0;3;1;4;0;0.0;5.7;;1;552
4.2;10;29;0;0;0;3;1;4;0;0.0;5.7;;1;553
4.2;10;30;0;0;0;3;1;4;0;0.0;5.7;;1;554
4.2;10;30;0;0;0;3;1;4;0;0.0;5.7;;1;555
4.2;10;30;0;0;0;3;1;4;0;0.0;5.7;;1;556
4.2;10;30;0;0;0;3;1;4;0;0.0;5.7;;1;557
4.2;10;30;0;0;0;3;1;4;0;0.0;5.7;;1;558
4.2;10;30;0;0;0;3;1;4;0;0.0;5.7;;1;559
4.2;10;30;0;0;0;3;1;4;0;0.0;5.7;;1;560
4.2;10;30;0;0;0;3;1;4;0;0.0;5.7;;1;561
4.2;10;30;0;0;0;3;1;4;0;0.0;5.7;;1;562
4.2;10;30;0;0;0;3;1;4;0;0.0;5.7;;1;563
4.2;10;30;0;0;0;3;1;4;0;0.0;5.7;;1;564
4.2;10;30;0;0;0;3;1;4;0;0.0;5.7;;1;565
4.2;10;30;0;0;0;3;1;4;0;0.0;5.7;;1;566
4.2;10;30;0;0;0;3;1;4;0;0.0;5.7;;1;567
4.2;10;30;0;0;0;3;1;4;0;0.0;5.7;;1;568
4.2;10;30;0;0;0;3;1;4;0;0.0;5.7;;1;569
4.2;10;31;0;0;0;3;1;4;0;0.0;5.7;;1;570
4.2;10;32;0;0;0;3;1;4;0;0.0;5.7;;1;571
4.2;10;32;0;0;0;3;1;4;0;0.0;5.7;;1;572
4.2;10;32;0;0;0;3;1;4;0;0.0;5.7;;1;573
4.2;10;32;0;0;0;3;1;4;0;0.0;5.7;;1;574
4.2;10;32;0;0;0;3;1;4;0;0.0;5.7;;1;575
4.2;10;32;0;0;0;3;1;4;0;0.0;5.7;;1;576
4.2;10;32;0;0;0;3;1;4;0;0.0;5.7;;1;577
4.2;10;32;0;0;0;3;1;4;0;0.0;5.7;;1;578
4.2;10;32;0;0;0;3;1;4;0;0.0;5.7;;1;579
4.2;10;32;0;0;0;3;1;4;0;0.0;5.7;;1;580
4.2;10;32;0;0;0;3;1;4;0;0.0;5.7;;1;581
4.2;10;32;0;0;0;3;1;4;0;0.0;5.7;;1;582
4.2;10;33;0;0;0;3;1;4;0;0.0;5.7;;1;583
4.2;10;33;0;0;0;3;1;4;0;0.0;5.7;;1;584
4.2;10;33;0;0;0;3;1;4;0;0.0;5.7;;1;585
4.2;10;33;0;0;0;3;1;4;0;0.0;5.7;;1;586
4.2;10;33;0;0;0;3;1;4;0;0.0;5.7;;1;587
4.2;10;33;0;0;0;3;1;4;0;0.0;5.7;;1;588
4.2;10;33;0;0;0;3;1;4;0;0.0;5.7;;1;589
4.2;10;33;0;0;0;3;1;4;0;0.0;5.7;;1;590
4.2;10;34;0;0;0;3;1;4;0;0.0;5.7;;1;591
4.2;10;34;0;0;0;3;1;4;0;0.0;5.7;;1;592
4.2;10;34;0;0;0;3;1;4;0;0.0;5.7;;1;593
4.2;10;34;0;0;0;3;1;4;0;0.0;5.7;;1;594
4.2;11;34;0;0;0;3;1;4;0;0.0;5.7;;1;595
4.2;11;34;0;0;0;3;1;4;0;0.0;5.7;;1;596
4.2;11;34;0;0;0;3;1;4;0;0.0;5.7;;1;597
4.2;11;34;0;0;0;3;1;4;0;0.0;5.7;;1;598
4.2;11;34;0;0;0;3;1;4;0;0.0;5.7;;1;599
4.2;11;34;0;0;0;3;1;4;0;0.0;5.7;;1;600
4.2;11;34;0;0;0;3;1;4;0;0.0;5.7;;1;601
4.2;11;34;0;0;0;3;1;4;0;0.0;5.7;;1;602
4.2;11;34;0;0;0;3;1;4;0;0.0;5.7;;1;603
4.2;11;34;0;0;0;3;1;4;0;0.0;5.7;;1;604
4.2;11;35;0;0;0;3;1;4;0;0.0;5.7;;1;605
4.2;11;35;0;0;0;3;1;4;0;0.0;5.7;;1;606
4.2;11;35;0;0;0;3;1;4;0;0.0;5.7;;1;607
4.2;11;36;0;0;0;3;1;4;0;0.0;5.7;;1;608
4.2;11;36;0;0;0;3;1;4;0;0.0;5.7;;1;609
4.2;11;36;0;0;0;3;1;4;0;0.0;5.7;;1;610
4.2;11;36;0;0;0;3;1;4;0;0.0;5.7;;1;611
4.2;11;36;0;0;0;3;1;4;0;0.0;5.7;;1;612
4.2;11;36;0;0;0;3;1;4;0;0.0;5.7;;1;613
4.2;11;36;0;0;0;3;1;4;0;0.0;5.7;;1;614
4.2;11;36;0;0;0;3;1;4;0;0.0;5.7;;1;615
4.2;11;36;0;0;0;3;1;4;0;0.0;5.7;;1;616
4.2;11;36;0;0;0;3;1;4;0;0.0;5.7;;1;617
4.2;11;36;0;0;0;3;1;4;0;0.0;5.7;;1;618
4.2;11;36;0;0;0;3;1;4;0;0.0;5.7;;1;619
4.2;11;36;0;0;0;3;1;4;0;0.0;5.7;;1;620
4.2;11;36;0;0;0;3;1;4;0;0.0;5.7;;1;621
4.2;11;36;0;0;0;3;1;4;0;0.0;5.7;;1;622
4.2;11;36;0;0;0;3;1;4;0;0.0;5.7;;1;623
4.2;11;36;0;0;0;3;1;4;0;0.0;5.7;;1;624
4.2;11;36;0;0;0;3;1;4;0;0.0;5.7;;1;625
4.2;11;36;0;0;0;3;1;4;0;0.0;5.7;;1;626
4.2;11;36;0;0;0;3;1;4;0;0.0;5.7;;1;627
4.2;11;36;0;0;0;3;1;4;0;0.0;5.7;;1;628
4.2;11;36;0;0;0;3;1;4;0;0.0;5.7;;1;629
4.2;11;36;0;0;0;3;1;4;0;0.0;5.7;;1;630
4.2;11;36;0;0;0;3;1;4;0;0.0;5.7;;1;631
4.2;11;36;0;0;0;3;1;4;0;0.0;5.7;;1;632
4.2;12;36;0;0;0;3;1;4;0;0.0;5.7;;1;633
4.2;12;36;0;0;0;3;1;4;0;0.0;5.7;;1;634
4.2;12;36;0;0;0;3;1;4;0;0.0;5.7;;1;635
4.2;12;36;0;0;0;3;1;4;0;0.0;5.7;;1;636
4.2;12;36;0;0;0;3;1;4;0;0.0;5.7;;1;637
4.2;12;36;0;0;0;3;1;4;0;0.0;5.7;;1;638
4.2;12;36;0;0;0;3;1;4;0;0.0;5.7;;1;639
4.2;12;36;0;0;0;3;1;4;0;0.0;5.7;;1;640
4.2;12;36;0;0;0;3;1;4;0;0.0;5.7;;1;641
4.2;12;36;0;0;0;3;1;4;0;0.0;5.7;;1;642
4.2;12;36;0;0;0;3;1;4;0;0.0;5.7;;1;643
4.2;12;36;0;0;0;3;1;4;0;0.0;5.7;;1;644
4.2;12;36;0;0;0;3;1;4;0;0.0;5.7;;1;645
4.2;12;36;0;0;0;3;1;4;0;0.0;5.7;;1;646
4.2;12;36;0;0;0;3;1;4;0;0.0;5.7;;1;647
4.2;12;36;0;0;0;3;1;4;0;0.0;5.7;;1;648
4.2;12;36;0;0;0;3;1;4;0;0.0;5.7;;1;649
4.2;12;36;0;0;0;3;1;4;0;0.0;5.7;;1;650
4.2;12;36;0;0;0;3;1;4;0;0.0;5.7;;1;651
4.2;12;36;0;0;0;3;1;4;0;0.0;5.7;;1;652
4.2;12;36;0;0;0;3;1;4;0;0.0;5.7;;1;653
4.2;12;36;0;0;0;3;1;4;0;0.0;5.7;;1;654
4.2;12;36;0;0;0;3;1;4;0;0.0;5.7;;1;655
4.2;12;36;0;0;0;3;1;4;0;0.0;5.7;;1;656
4.2;12;36;0;0;0;3;1;4;0;0.0;5.7;;1;657
4.2;12;37;0;0;0;3;2;5;0;0.0;2.8;;1;658
4.2;12;37;0;0;0;3;2;5;0;0.0;2.8;;1;659
4.2;12;37;0;0;0;3;2;5;0;0.0;2.8;;1;660
4.2;12;37;0;0;0;3;2;5;0;0.0;2.8;;1;661
4.2;12;37;0;0;0;3;2;5;0;0.0;2.8;;1;662
4.2;12;37;0;0;0;3;2;5;0;0.0;2.8;;1;663
4.2;12;37;0;0;0;3;2;5;0;0.0;2.8;;1;664
4.2;12;37;0;0;0;3;2;5;0;0.0;2.8;;1;665
4.2;12;37;0;0;0;3;2;5;0;0.0;2.8;;1;666
4.2;12;37;0;0;0;3;2;5;0;0.0;2.8;;1;667
4.2;12;37;0;0;0;3;2;5;0;0.0;2.8;;1;668
4.2;12;37;0;0;0;3;2;5;0;0.0;2.8;;1;669
4.2;12;37;0;0;0;3;2;5;0;0.0;2.8;;1;670
4.2;12;37;0;0;0;3;2;5;0;0.0;2.8;;1;671
4.2;12;37;0;0;0;3;2;5;0;0.0;2.8;;1;672
4.2;12;38;0;0;0;3;2;5;0;0.0;2.8;;1;673
4.2;12;38;0;0;0;3;2;5;0;0.0;2.8;;1;674
4.2;12;38;0;0;0;3;2;5;0;0.0;2.8;;1;675
4.2;12;38;0;0;0;3;2;5;0;0.0;2.8;;1;676
4.2;12;38;0;0;0;3;2;5;0;0.0;2.8;;1;677
4.2;12;38;0;0;0;3;2;5;0;0.0;2.8;;1;678
4.2;12;38;0;0;0;3;2;5;0;0.0;2.8;;1;679
4.2;12;38;0;0;0;3;2;5;0;0.0;2.8;;1;680
4.2;12;38;0;0;0;3;2;5;0;0.0;2.8;;1;681
4.2;12;38;0;0;0;3;2;5;0;0.0;2.8;;1;682
4.2;12;38;0;0;0;3;2;5;0;0.0;2.8;;1;683
4.2;12;38;0;0;0;3;2;5;0;0.0;2.8;;1;684
4.2;12;39;0;0;0;3;2;5;0;0.0;2.8;;1;685
4.2;12;39;0;0;0;3;2;5;0;0.0;2.8;;1;686
4.2;12;39;0;0;0;3;2;5;0;0.0;2.8;;1;687
4.2;12;39;0;0;0;3;2;5;0;0.0;2.8;;1;688
4.2;12;39;0;0;0;3;2;5;0;0.0;2.8;;1;689
4.2;12;39;0;0;0;3;2;5;0;0.0;2.8;;1;690
4.2;12;39;0;0;0;3;2;5;0;0.0;2.8;;1;691
4.2;12;39;0;0;0;3;2;5;0;0.0;2.8;;1;692
4.2;12;39;0;0;0;3;2;5;0;0.0;2.8;;1;693
4.2;12;39;0;0;0;3;2;5;0;0.0;2.8;;1;694
4.2;12;39;0;0;0;3;2;5;0;0.0;2.8;;1;695
4.2;12;39;0;0;0;3;2;5;0;0.0;2.8;;1;696
4.2;12;39;0;0;0;3;2;5;0;0.0;2.8;;1;697
4.2;12;39;0;0;0;3;2;5;0;0.0;2.8;;1;698
4.2;12;40;0;0;0;3;2;5;0;0.0;2.8;;1;699
4.2;12;40;0;0;0;3;2;5;0;0.0;2.8;;1;700
4.2;12;40;0;0;0;3;2;5;0;0.0;2.8;;1;701
4.2;12;40;0;0;0;3;2;5;0;0.0;2.8;;1;702
4.2;12;40;0;0;0;3;2;5;0;0.0;2.8;;1;703
4.2;12;40;0;0;0;3;2;5;0;0.0;2.8;;1;704
4.2;12;40;0;0;0;3;2;5;0;0.0;2.8;;1;705
4.2;12;40;0;0;0;3;2;5;0;0.0;2.8;;1;706
4.2;12;40;0;0;0;3;2;5;0;0.0;2.8;;1;707
4.2;12;40;0;0;0;3;2;5;0;0.0;2.8;;1;708
4.2;12;40;0;0;0;3;2;5;0;0.0;2.8;;1;709
4.2;12;41;0;0;0;3;2;5;0;0.0;2.8;;1;710
4.2;12;41;0;0;0;3;2;5;0;0.0;2.8;;1;711
4.2;12;41;0;0;0;3;2;5;0;0.0;2.8;;1;712
4.2;12;41;0;0;0;3;2;5;0;0.0;2.8;;1;713
4.2;12;41;0;0;0;3;2;5;0;0.0;2.8;;1;714
4.2;12;41;0;0;0;3;2;5;0;0.0;2.8;;1;715
4.2;12;41;0;0;0;3;2;5;0;0.0;2.8;;1;716
4.2;12;41;0;0;0;3;2;5;0;0.0;2.8;;1;717
4.2;12;41;0;0;0;3;2;5;0;0.0;2.8;;1;718
4.2;12;41;0;0;0;3;2;5;0;0.0;2.8;;1;719
4.2;12;41;0;0;0;3;2;5;0;0.0;2.8;;1;720
4.2;12;41;0;0;0;3;2;5;0;0.0;2.8;;1;721
4.2;12;41;0;0;0;3;2;5;0;0.0;2.8;;1;722
4.2;12;41;0;0;0;3;2;5;0;0.0;2.8;;1;723
4.2;12;41;0;0;0;3;2;5;0;0.0;2.8;;1;724
4.2;12;41;0;0;0;3;2;5;0;0.0;2.8;;1;725
4.2;12;41;0;0;0;3;2;5;0;0.0;2.8;;1;726
4.2;12;41;0;0;0;3;2;5;0;0.0;2.8;;1;727
4.2;12;41;0;0;0;3;2;5;0;0.0;2.8;;1;728
4.2;12;41;0;0;0;3;2;5;0;0.0;2.8;;1;729
4.2;12;41;0;0;0;3;2;5;0;0.0;2.8;;1;730
4.2;12;41;0;0;0;3;2;5;0;0.0;2.8;;1;731
4.2;12;41;0;0;0;3;2;5;0;0.0;2.8;;1;732
4.2;12;41;0;0;0;3;2;5;0;0.0;2.8;;1;733
4.2;12;41;0;0;0;3;2;5;0;0.0;2.8;;1;734
4.2;12;41;0;0;0;3;2;5;0;0.0;2.8;;1;735
4.2;12;41;0;0;0;3;2;5;0;0.0;2.8;;1;736
4.2;12;41;0;0;0;3;2;5;0;0.0;2.8;;1;737
4.2;12;41;0;0;0;3;2;5;0;0.0;2.8;;1;738
4.2;12;41;0;0;0;3;2;5;0;0.0;2.8;;1;739
4.2;12;41;0;0;0;3;2;5;0;0.0;2.8;;1;740
4.2;12;41;0;0;0;3;2;5;0;0.0;2.8;;1;741
4.2;12;41;0;0;0;3;2;5;0;0.0;2.8;;1;742
4.2;12;41;0;0;0;3;2;5;0;0.0;2.8;;1;743
4.2;12;41;0;0;0;3;2;5;0;0.0;2.8;;1;744
4.2;12;41;0;0;0;3;2;5;0;0.0;2.8;;1;745
4.2;12;41;0;0;0;3;2;5;0;0.0;2.8;;1;746
4.2;12;41;0;0;0;3;2;5;0;0.0;2.8;;1;747
4.2;12;41;0;0;0;3;2;5;0;0.0;2.8;;1;748
4.2;12;41;0;0;0;3;2;5;0;0.0;2.8;;1;749
4.2;12;41;0;0;0;3;2;5;0;0.0;2.8;;1;750
4.2;12;41;0;0;0;3;2;5;0;0.0;2.8;;1;751
4.2;12;41;0;0;0;3;2;5;0;0.0;2.8;;1;752
4.2;12;41;0;0;0;3;2;5;0;0.0;2.8;;1;753
4.2;12;41;0;0;0;3;2;5;0;0.0;2.8;;1;754
4.2;12;41;0;0;0;3;2;5;0;0.0;2.8;;1;755
4.2;12;41;0;0;0;3;2;5;0;0.0;2.8;;1;756
4.2;12;41;0;0;0;3;2;5;0;0.0;2.8;;1;757
4.2;12;41;0;0;0;3;2;5;0;0.0;2.8;;1;758
4.2;12;41;0;0;0;3;2;5;0;0.0;2.8;;1;759
4.2;12;42;0;0;0;4;2;6;0;0.0;5.2;;1;760
4.2;12;42;0;0;0;4;2;6;0;0.0;5.2;;1;761
4.2;12;42;0;0;0;4;2;6;0;0.0;5.2;;1;762
4.2;12;42;0;0;0;4;2;6;0;0.0;5.2;;1;763
4.2;12;42;0;0;0;4;2;6;0;0.0;5.2;;1;764
4.2;12;42;0;0;0;4;2;6;0;0.0;5.2;;1;765
4.2;12;42;0;0;0;4;2;6;0;0.0;5.2;;1;766
4.2;12;42;0;0;0;4;2;6;0;0.0;5.2;;1;767
4.2;12;42;0;0;0;4;2;6;0;0.0;5.2;;1;768
4.2;12;42;0;0;0;4;2;6;0;0.0;5.2;;1;769
4.2;12;42;0;0;0;4;2;6;0;0.0;5.2;;1;770
4.2;12;42;0;0;0;4;2;6;0;0.0;5.2;;1;771
4.2;12;42;0;0;0;4;2;6;0;0.0;5.2;;1;772
4.2;12;42;0;0;0;4;2;6;0;0.0;5.2;;1;773
4.2;12;42;0;0;0;4;2;6;0;0.0;5.2;;1;774
4.2;12;42;0;0;0;4;2;6;0;0.0;5.2;;1;775
4.2;12;42;0;0;0;4;2;6;0;0.0;5.2;;1;776
4.2;12;42;0;0;0;4;2;6;0;0.0;5.2;;1;777
4.2;12;42;0;0;0;4;2;6;0;0.0;5.2;;1;778
4.2;12;42;0;0;0;4;2;6;0;0.0;5.2;;1;779
4.2;12;42;0;0;0;4;2;6;0;0.0;5.2;;1;780
4.2;12;42;0;0;0;4;2;6;0;0.0;5.2;;1;781
4.2;12;42;0;0;0;4;2;6;0;0.0;5.2;;1;782
4.2;12;42;0;0;0;4;2;6;0;0.0;5.2;;1;783
4.2;12;42;0;0;0;4;2;6;0;0.0;5.2;;1;784
4.2;12;42;0;0;0;4;2;6;0;0.0;5.2;;1;785
4.2;12;42;0;0;0;4;2;6;0;0.0;5.2;;1;786
4.2;12;42;0;0;0;4;2;6;0;0.0;5.2;;1;787
4.2;13;42;0;0;0;4;2;6;0;0.0;5.2;;1;788
4.2;13;43;0;0;0;4;2;6;0;0.0;5.2;;1;789
4.2;13;43;0;0;0;4;2;6;0;0.0;5.2;;1;790
4.2;13;43;0;0;0;4;2;6;0;0.0;5.2;;1;791
4.2;13;43;0;0;0;4;2;6;0;0.0;5.2;;1;792
4.2;13;43;0;0;0;4;2;6;0;0.0;5.2;;1;793
4.2;13;44;0;0;0;4;2;6;0;0.0;5.2;;1;794
4.2;13;45;0;0;0;4;2;6;0;0.0;5.2;;1;795
4.2;13;45;0;0;0;4;2;6;0;0.0;5.2;;1;796
4.2;13;45;0;0;0;4;2;6;0;0.0;5.2;;1;797
4.2;13;45;0;0;0;4;2;6;0;0.0;5.2;;1;798
4.2;13;45;0;0;0;4;2;6;0;0.0;5.2;;1;799
4.2;13;45;0;0;0;4;2;6;0;0.0;5.2;;1;800
4.2;13;45;0;0;0;4;2;6;0;0.0;5.2;;1;801
