completeness;brutus_action;brutus_location;world_nr;tick_nr
0.36363636363636365;MoveWest;(5, 4);1;661
0.36363636363636365;MoveWest;(4, 4);1;662
0.36363636363636365;MoveWest;(3, 4);1;663
0.36363636363636365;MoveWest;(2, 4);1;664
0.36363636363636365;Idle;(2, 4);1;665
0.36363636363636365;MoveNorth;(2, 3);1;666
0.36363636363636365;Idle;(2, 3);1;667
0.36363636363636365;MoveSouth;(2, 4);1;668
0.36363636363636365;MoveSouth;(2, 5);1;669
0.36363636363636365;MoveSouth;(2, 6);1;670
0.36363636363636365;Idle;(2, 6);1;671
0.36363636363636365;MoveSouth;(2, 7);1;672
0.36363636363636365;Idle;(2, 7);1;673
0.36363636363636365;MoveNorthEast;(3, 6);1;674
0.36363636363636365;MoveEast;(4, 6);1;675
0.36363636363636365;MoveSouthEast;(5, 7);1;676
0.36363636363636365;MoveSouth;(5, 8);1;677
0.36363636363636365;MoveSouth;(5, 9);1;678
0.36363636363636365;MoveSouth;(5, 10);1;679
0.36363636363636365;MoveSouth;(5, 11);1;680
0.36363636363636365;MoveSouth;(5, 12);1;681
0.36363636363636365;MoveSouth;(5, 13);1;682
0.36363636363636365;MoveSouth;(5, 14);1;683
0.36363636363636365;MoveSouth;(5, 15);1;684
0.36363636363636365;MoveSouth;(5, 16);1;685
0.36363636363636365;MoveSouth;(5, 17);1;686
0.36363636363636365;MoveSouthWest;(4, 18);1;687
0.36363636363636365;MoveWest;(3, 18);1;688
0.36363636363636365;MoveWest;(2, 18);1;689
0.36363636363636365;Idle;(2, 18);1;690
0.36363636363636365;MoveNorth;(2, 17);1;691
0.36363636363636365;Idle;(2, 17);1;692
0.36363636363636365;MoveSouth;(2, 18);1;693
0.36363636363636365;MoveSouth;(2, 19);1;694
0.36363636363636365;MoveSouth;(2, 20);1;695
0.36363636363636365;Idle;(2, 20);1;696
0.36363636363636365;MoveSouth;(2, 21);1;697
0.36363636363636365;Idle;(2, 21);1;698
0.36363636363636365;MoveNorthEast;(3, 20);1;699
0.36363636363636365;MoveEast;(4, 20);1;700
0.36363636363636365;MoveEast;(5, 20);1;701
0.36363636363636365;MoveEast;(6, 20);1;702
0.36363636363636365;MoveEast;(7, 20);1;703
0.36363636363636365;MoveEast;(8, 20);1;704
0.36363636363636365;MoveEast;(9, 20);1;705
0.36363636363636365;Idle;(9, 20);1;706
0.36363636363636365;MoveSouth;(9, 21);1;707
0.36363636363636365;AddObject;(9, 21);1;708
0.36363636363636365;RemoveObject;(9, 21);1;709
0.36363636363636365;;(9, 21);1;710
0.36363636363636365;;(9, 21);1;711
0.36363636363636365;;(9, 21);1;712
0.36363636363636365;;(9, 21);1;713
0.36363636363636365;;(9, 21);1;714
0.36363636363636365;;(9, 21);1;715
0.36363636363636365;;(9, 21);1;716
0.36363636363636365;;(9, 21);1;717
0.36363636363636365;;(9, 21);1;718
0.36363636363636365;;(9, 21);1;719
0.36363636363636365;;(9, 21);1;720
0.36363636363636365;;(9, 21);1;721
0.36363636363636365;;(9, 21);1;722
0.36363636363636365;;(9, 21);1;723
0.36363636363636365;;(9, 21);1;724
0.36363636363636365;;(9, 21);1;725
0.36363636363636365;;(9, 21);1;726
0.36363636363636365;;(9, 21);1;727
0.36363636363636365;;(9, 21);1;728
0.36363636363636365;RemoveObject;(9, 21);1;729
0.36363636363636365;MoveNorth;(9, 20);1;730
0.36363636363636365;Idle;(9, 20);1;731
0.36363636363636365;;(9, 20);1;732
0.36363636363636365;;(9, 20);1;733
0.36363636363636365;;(9, 20);1;734
0.36363636363636365;;(9, 20);1;735
0.36363636363636365;;(9, 20);1;736
0.36363636363636365;;(9, 20);1;737
0.36363636363636365;;(9, 20);1;738
0.36363636363636365;;(9, 20);1;739
0.36363636363636365;;(9, 20);1;740
0.36363636363636365;;(9, 20);1;741
0.36363636363636365;;(9, 20);1;742
0.36363636363636365;;(9, 20);1;743
0.36363636363636365;;(9, 20);1;744
0.36363636363636365;;(9, 20);1;745
0.36363636363636365;;(9, 20);1;746
0.36363636363636365;;(9, 20);1;747
0.36363636363636365;;(9, 20);1;748
0.36363636363636365;;(9, 20);1;749
0.36363636363636365;;(9, 20);1;750
0.36363636363636365;;(9, 20);1;751
0.36363636363636365;;(9, 20);1;752
0.36363636363636365;;(9, 20);1;753
0.36363636363636365;;(9, 20);1;754
0.36363636363636365;;(9, 20);1;755
0.36363636363636365;;(9, 20);1;756
0.36363636363636365;;(9, 20);1;757
0.36363636363636365;;(9, 20);1;758
0.36363636363636365;;(9, 20);1;759
0.36363636363636365;;(9, 20);1;760
0.36363636363636365;;(9, 20);1;761
0.36363636363636365;;(9, 20);1;762
0.36363636363636365;;(9, 20);1;763
0.36363636363636365;;(9, 20);1;764
0.36363636363636365;;(9, 20);1;765
0.36363636363636365;;(9, 20);1;766
0.36363636363636365;;(9, 20);1;767
0.36363636363636365;;(9, 20);1;768
0.36363636363636365;;(9, 20);1;769
0.36363636363636365;;(9, 20);1;770
0.36363636363636365;;(9, 20);1;771
0.36363636363636365;;(9, 20);1;772
0.36363636363636365;;(9, 20);1;773
0.36363636363636365;;(9, 20);1;774
0.36363636363636365;;(9, 20);1;775
0.36363636363636365;;(9, 20);1;776
0.36363636363636365;;(9, 20);1;777
0.36363636363636365;;(9, 20);1;778
0.36363636363636365;;(9, 20);1;779
0.36363636363636365;;(9, 20);1;780
0.36363636363636365;;(9, 20);1;781
0.36363636363636365;;(9, 20);1;782
0.36363636363636365;;(9, 20);1;783
0.36363636363636365;;(9, 20);1;784
0.36363636363636365;;(9, 20);1;785
0.36363636363636365;;(9, 20);1;786
0.36363636363636365;;(9, 20);1;787
0.36363636363636365;;(9, 20);1;788
0.36363636363636365;;(9, 20);1;789
0.36363636363636365;;(9, 20);1;790
0.36363636363636365;;(9, 20);1;791
0.36363636363636365;;(9, 20);1;792
0.36363636363636365;;(9, 20);1;793
0.36363636363636365;;(9, 20);1;794
0.36363636363636365;;(9, 20);1;795
0.36363636363636365;;(9, 20);1;796
0.36363636363636365;;(9, 20);1;797
0.36363636363636365;;(9, 20);1;798
0.36363636363636365;;(9, 20);1;799
0.36363636363636365;;(9, 20);1;800
0.36363636363636365;;(9, 20);1;801
0.36363636363636365;;(9, 20);1;802
0.36363636363636365;;(9, 20);1;803
0.36363636363636365;;(9, 20);1;804
0.36363636363636365;;(9, 20);1;805
0.36363636363636365;;(9, 20);1;806
0.36363636363636365;;(9, 20);1;807
0.36363636363636365;;(9, 20);1;808
0.36363636363636365;;(9, 20);1;809
0.36363636363636365;;(9, 20);1;810
0.36363636363636365;;(9, 20);1;811
0.36363636363636365;;(9, 20);1;812
0.36363636363636365;;(9, 20);1;813
0.36363636363636365;;(9, 20);1;814
0.36363636363636365;;(9, 20);1;815
0.36363636363636365;;(9, 20);1;816
0.36363636363636365;;(9, 20);1;817
0.36363636363636365;;(9, 20);1;818
0.36363636363636365;;(9, 20);1;819
0.36363636363636365;;(9, 20);1;820
0.36363636363636365;;(9, 20);1;821
0.36363636363636365;;(9, 20);1;822
0.36363636363636365;;(9, 20);1;823
0.36363636363636365;Idle;(9, 20);1;824
0.36363636363636365;MoveSouth;(9, 21);1;825
0.36363636363636365;MoveSouthWest;(8, 22);1;826
0.36363636363636365;MoveSouth;(8, 23);1;827
0.36363636363636365;MoveNorthEast;(9, 22);1;828
0.36363636363636365;MoveSouth;(9, 23);1;829
0.36363636363636365;MoveNorthEast;(10, 22);1;830
0.36363636363636365;MoveSouth;(10, 23);1;831
0.36363636363636365;Idle;(10, 23);1;832
0.36363636363636365;MoveNorthWest;(9, 22);1;833
0.36363636363636365;MoveNorth;(9, 21);1;834
0.36363636363636365;MoveNorthWest;(8, 20);1;835
0.36363636363636365;MoveWest;(7, 20);1;836
0.36363636363636365;MoveWest;(6, 20);1;837
0.36363636363636365;MoveWest;(5, 20);1;838
0.36363636363636365;MoveWest;(4, 20);1;839
0.36363636363636365;MoveWest;(3, 20);1;840
0.36363636363636365;MoveWest;(2, 20);1;841
0.36363636363636365;Idle;(2, 20);1;842
0.36363636363636365;MoveSouth;(2, 21);1;843
0.36363636363636365;MoveSouthWest;(1, 22);1;844
0.36363636363636365;MoveSouth;(1, 23);1;845
0.36363636363636365;MoveNorthEast;(2, 22);1;846
0.36363636363636365;MoveSouth;(2, 23);1;847
0.36363636363636365;AddObject;(2, 23);1;848
0.36363636363636365;Idle;(2, 23);1;849
0.36363636363636365;;(2, 23);1;850
0.36363636363636365;;(2, 23);1;851
0.36363636363636365;;(2, 23);1;852
0.36363636363636365;;(2, 23);1;853
0.36363636363636365;;(2, 23);1;854
0.36363636363636365;;(2, 23);1;855
0.36363636363636365;;(2, 23);1;856
0.36363636363636365;;(2, 23);1;857
0.36363636363636365;;(2, 23);1;858
0.36363636363636365;;(2, 23);1;859
0.36363636363636365;;(2, 23);1;860
0.36363636363636365;;(2, 23);1;861
0.36363636363636365;;(2, 23);1;862
0.36363636363636365;;(2, 23);1;863
0.36363636363636365;;(2, 23);1;864
0.36363636363636365;;(2, 23);1;865
0.36363636363636365;;(2, 23);1;866
0.36363636363636365;;(2, 23);1;867
0.36363636363636365;;(2, 23);1;868
0.36363636363636365;;(2, 23);1;869
0.36363636363636365;;(2, 23);1;870
0.36363636363636365;;(2, 23);1;871
0.36363636363636365;;(2, 23);1;872
0.36363636363636365;;(2, 23);1;873
0.36363636363636365;;(2, 23);1;874
0.36363636363636365;;(2, 23);1;875
0.36363636363636365;;(2, 23);1;876
0.36363636363636365;;(2, 23);1;877
0.36363636363636365;;(2, 23);1;878
0.36363636363636365;;(2, 23);1;879
0.36363636363636365;;(2, 23);1;880
0.36363636363636365;;(2, 23);1;881
0.36363636363636365;;(2, 23);1;882
0.36363636363636365;;(2, 23);1;883
0.36363636363636365;;(2, 23);1;884
0.36363636363636365;;(2, 23);1;885
0.36363636363636365;;(2, 23);1;886
0.36363636363636365;;(2, 23);1;887
0.36363636363636365;;(2, 23);1;888
0.36363636363636365;;(2, 23);1;889
0.36363636363636365;;(2, 23);1;890
0.36363636363636365;;(2, 23);1;891
0.36363636363636365;;(2, 23);1;892
0.36363636363636365;;(2, 23);1;893
0.36363636363636365;;(2, 23);1;894
0.36363636363636365;;(2, 23);1;895
0.36363636363636365;;(2, 23);1;896
0.36363636363636365;;(2, 23);1;897
0.36363636363636365;;(2, 23);1;898
0.36363636363636365;;(2, 23);1;899
0.36363636363636365;;(2, 23);1;900
0.36363636363636365;;(2, 23);1;901
0.36363636363636365;;(2, 23);1;902
0.36363636363636365;;(2, 23);1;903
0.36363636363636365;;(2, 23);1;904
0.36363636363636365;;(2, 23);1;905
0.36363636363636365;;(2, 23);1;906
0.36363636363636365;;(2, 23);1;907
0.36363636363636365;;(2, 23);1;908
0.36363636363636365;;(2, 23);1;909
0.36363636363636365;;(2, 23);1;910
0.36363636363636365;;(2, 23);1;911
0.36363636363636365;;(2, 23);1;912
0.36363636363636365;;(2, 23);1;913
0.36363636363636365;;(2, 23);1;914
0.36363636363636365;;(2, 23);1;915
0.36363636363636365;RemoveObject;(2, 23);1;916
0.36363636363636365;MoveNorthEast;(3, 22);1;917
0.36363636363636365;MoveSouth;(3, 23);1;918
0.36363636363636365;Idle;(3, 23);1;919
0.36363636363636365;MoveNorth;(3, 22);1;920
0.36363636363636365;MoveNorthWest;(2, 21);1;921
0.36363636363636365;MoveNorth;(2, 20);1;922
0.36363636363636365;MoveNorth;(2, 19);1;923
0.36363636363636365;MoveNorth;(2, 18);1;924
0.36363636363636365;Idle;(2, 18);1;925
0.36363636363636365;MoveNorth;(2, 17);1;926
0.36363636363636365;MoveNorthWest;(1, 16);1;927
0.36363636363636365;MoveNorth;(1, 15);1;928
0.36363636363636365;MoveSouth;(1, 16);1;929
0.36363636363636365;MoveNorthEast;(2, 15);1;930
0.36363636363636365;MoveSouth;(2, 16);1;931
0.36363636363636365;AddObject;(2, 16);1;932
0.36363636363636365;Idle;(2, 16);1;933
0.36363636363636365;;(2, 16);1;934
0.36363636363636365;;(2, 16);1;935
0.36363636363636365;;(2, 16);1;936
0.36363636363636365;;(2, 16);1;937
0.36363636363636365;;(2, 16);1;938
0.36363636363636365;;(2, 16);1;939
0.36363636363636365;;(2, 16);1;940
0.36363636363636365;;(2, 16);1;941
0.36363636363636365;;(2, 16);1;942
0.45454545454545453;;(2, 16);1;943
0.45454545454545453;;(2, 16);1;944
0.45454545454545453;;(2, 16);1;945
0.45454545454545453;;(2, 16);1;946
0.45454545454545453;;(2, 16);1;947
0.45454545454545453;;(2, 16);1;948
0.45454545454545453;;(2, 16);1;949
0.45454545454545453;;(2, 16);1;950
0.45454545454545453;;(2, 16);1;951
0.45454545454545453;;(2, 16);1;952
0.45454545454545453;;(2, 16);1;953
0.45454545454545453;;(2, 16);1;954
0.45454545454545453;;(2, 16);1;955
0.45454545454545453;;(2, 16);1;956
0.45454545454545453;;(2, 16);1;957
0.45454545454545453;;(2, 16);1;958
0.45454545454545453;;(2, 16);1;959
0.45454545454545453;;(2, 16);1;960
0.45454545454545453;;(2, 16);1;961
0.45454545454545453;;(2, 16);1;962
0.45454545454545453;;(2, 16);1;963
0.45454545454545453;;(2, 16);1;964
0.45454545454545453;;(2, 16);1;965
0.45454545454545453;;(2, 16);1;966
0.45454545454545453;;(2, 16);1;967
0.45454545454545453;;(2, 16);1;968
0.45454545454545453;;(2, 16);1;969
0.45454545454545453;;(2, 16);1;970
0.45454545454545453;;(2, 16);1;971
0.45454545454545453;;(2, 16);1;972
0.45454545454545453;;(2, 16);1;973
0.45454545454545453;;(2, 16);1;974
0.45454545454545453;;(2, 16);1;975
0.45454545454545453;;(2, 16);1;976
0.45454545454545453;;(2, 16);1;977
0.45454545454545453;;(2, 16);1;978
0.45454545454545453;;(2, 16);1;979
0.45454545454545453;;(2, 16);1;980
0.45454545454545453;;(2, 16);1;981
0.45454545454545453;;(2, 16);1;982
0.45454545454545453;;(2, 16);1;983
0.45454545454545453;;(2, 16);1;984
0.45454545454545453;;(2, 16);1;985
0.45454545454545453;;(2, 16);1;986
0.45454545454545453;;(2, 16);1;987
0.45454545454545453;;(2, 16);1;988
0.45454545454545453;;(2, 16);1;989
0.45454545454545453;;(2, 16);1;990
0.45454545454545453;;(2, 16);1;991
0.45454545454545453;;(2, 16);1;992
0.45454545454545453;;(2, 16);1;993
0.45454545454545453;;(2, 16);1;994
0.45454545454545453;;(2, 16);1;995
0.45454545454545453;;(2, 16);1;996
0.45454545454545453;;(2, 16);1;997
0.45454545454545453;RemoveObject;(2, 16);1;998
0.45454545454545453;MoveNorthEast;(3, 15);1;999
0.45454545454545453;MoveSouth;(3, 16);1;1000
0.45454545454545453;Idle;(3, 16);1;1001
0.45454545454545453;MoveSouthWest;(2, 17);1;1002
0.45454545454545453;MoveSouthEast;(3, 18);1;1003
0.45454545454545453;Idle;(3, 18);1;1004
0.45454545454545453;;(3, 18);1;1005
0.45454545454545453;;(3, 18);1;1006
0.45454545454545453;;(3, 18);1;1007
0.45454545454545453;;(3, 18);1;1008
0.45454545454545453;;(3, 18);1;1009
0.45454545454545453;;(3, 18);1;1010
0.45454545454545453;;(3, 18);1;1011
0.45454545454545453;;(3, 18);1;1012
0.45454545454545453;;(3, 18);1;1013
0.45454545454545453;;(3, 18);1;1014
0.45454545454545453;;(3, 18);1;1015
0.45454545454545453;;(3, 18);1;1016
0.45454545454545453;;(3, 18);1;1017
0.45454545454545453;;(3, 18);1;1018
0.45454545454545453;;(3, 18);1;1019
0.45454545454545453;;(3, 18);1;1020
0.45454545454545453;;(3, 18);1;1021
0.45454545454545453;;(3, 18);1;1022
0.45454545454545453;;(3, 18);1;1023
0.5454545454545454;;(3, 18);1;1024
0.5454545454545454;;(3, 18);1;1025
0.5454545454545454;;(3, 18);1;1026
0.5454545454545454;;(3, 18);1;1027
0.5454545454545454;;(3, 18);1;1028
0.5454545454545454;;(3, 18);1;1029
0.5454545454545454;;(3, 18);1;1030
0.5454545454545454;;(3, 18);1;1031
0.5454545454545454;;(3, 18);1;1032
0.5454545454545454;;(3, 18);1;1033
0.5454545454545454;;(3, 18);1;1034
0.5454545454545454;;(3, 18);1;1035
0.5454545454545454;;(3, 18);1;1036
0.5454545454545454;;(3, 18);1;1037
0.5454545454545454;;(3, 18);1;1038
0.5454545454545454;;(3, 18);1;1039
0.5454545454545454;;(3, 18);1;1040
0.5454545454545454;;(3, 18);1;1041
0.5454545454545454;;(3, 18);1;1042
0.5454545454545454;;(3, 18);1;1043
0.5454545454545454;;(3, 18);1;1044
0.5454545454545454;;(3, 18);1;1045
0.5454545454545454;;(3, 18);1;1046
0.5454545454545454;;(3, 18);1;1047
0.5454545454545454;;(3, 18);1;1048
0.5454545454545454;;(3, 18);1;1049
0.5454545454545454;;(3, 18);1;1050
0.5454545454545454;;(3, 18);1;1051
0.5454545454545454;;(3, 18);1;1052
0.5454545454545454;;(3, 18);1;1053
0.5454545454545454;;(3, 18);1;1054
0.5454545454545454;;(3, 18);1;1055
0.5454545454545454;;(3, 18);1;1056
0.5454545454545454;;(3, 18);1;1057
0.5454545454545454;;(3, 18);1;1058
0.5454545454545454;;(3, 18);1;1059
0.5454545454545454;;(3, 18);1;1060
0.5454545454545454;;(3, 18);1;1061
0.5454545454545454;;(3, 18);1;1062
0.5454545454545454;;(3, 18);1;1063
0.5454545454545454;;(3, 18);1;1064
0.5454545454545454;;(3, 18);1;1065
0.5454545454545454;;(3, 18);1;1066
0.5454545454545454;;(3, 18);1;1067
0.5454545454545454;;(3, 18);1;1068
0.5454545454545454;;(3, 18);1;1069
0.5454545454545454;;(3, 18);1;1070
0.5454545454545454;;(3, 18);1;1071
0.5454545454545454;;(3, 18);1;1072
0.5454545454545454;;(3, 18);1;1073
0.5454545454545454;;(3, 18);1;1074
0.5454545454545454;;(3, 18);1;1075
0.5454545454545454;;(3, 18);1;1076
0.5454545454545454;;(3, 18);1;1077
0.5454545454545454;;(3, 18);1;1078
0.5454545454545454;;(3, 18);1;1079
0.5454545454545454;MoveEast;(4, 18);1;1080
0.5454545454545454;MoveNorthEast;(5, 17);1;1081
0.5454545454545454;MoveNorth;(5, 16);1;1082
0.5454545454545454;MoveNorth;(5, 15);1;1083
0.5454545454545454;MoveNorth;(5, 14);1;1084
0.5454545454545454;MoveNorth;(5, 13);1;1085
0.5454545454545454;MoveNorth;(5, 12);1;1086
0.5454545454545454;MoveNorth;(5, 11);1;1087
0.5454545454545454;MoveNorth;(5, 10);1;1088
0.5454545454545454;MoveNorth;(5, 9);1;1089
0.5454545454545454;MoveNorth;(5, 8);1;1090
0.5454545454545454;MoveNorth;(5, 7);1;1091
0.5454545454545454;MoveNorthWest;(4, 6);1;1092
0.5454545454545454;MoveWest;(3, 6);1;1093
0.5454545454545454;MoveWest;(2, 6);1;1094
0.5454545454545454;Idle;(2, 6);1;1095
0.5454545454545454;MoveSouth;(2, 7);1;1096
0.5454545454545454;MoveSouthWest;(1, 8);1;1097
0.5454545454545454;MoveSouth;(1, 9);1;1098
0.5454545454545454;AddObject;(1, 9);1;1099
0.5454545454545454;MoveNorthEast;(2, 8);1;1100
0.5454545454545454;AddObject;(2, 8);1;1101
0.5454545454545454;MoveSouth;(2, 9);1;1102
0.5454545454545454;AddObject;(2, 9);1;1103
0.5454545454545454;MoveNorthEast;(3, 8);1;1104
0.5454545454545454;MoveSouth;(3, 9);1;1105
0.5454545454545454;Idle;(3, 9);1;1106
0.5454545454545454;;(3, 9);1;1107
0.5454545454545454;;(3, 9);1;1108
0.5454545454545454;;(3, 9);1;1109
0.5454545454545454;;(3, 9);1;1110
0.5454545454545454;;(3, 9);1;1111
0.5454545454545454;;(3, 9);1;1112
0.5454545454545454;;(3, 9);1;1113
0.5454545454545454;;(3, 9);1;1114
0.5454545454545454;;(3, 9);1;1115
0.5454545454545454;;(3, 9);1;1116
0.5454545454545454;;(3, 9);1;1117
0.5454545454545454;;(3, 9);1;1118
0.5454545454545454;;(3, 9);1;1119
0.5454545454545454;;(3, 9);1;1120
0.5454545454545454;;(3, 9);1;1121
0.5454545454545454;;(3, 9);1;1122
0.5454545454545454;;(3, 9);1;1123
0.5454545454545454;;(3, 9);1;1124
0.5454545454545454;;(3, 9);1;1125
0.5454545454545454;;(3, 9);1;1126
0.5454545454545454;;(3, 9);1;1127
0.5454545454545454;;(3, 9);1;1128
0.5454545454545454;;(3, 9);1;1129
0.5454545454545454;;(3, 9);1;1130
0.5454545454545454;;(3, 9);1;1131
0.5454545454545454;;(3, 9);1;1132
0.5454545454545454;;(3, 9);1;1133
0.5454545454545454;;(3, 9);1;1134
0.5454545454545454;;(3, 9);1;1135
0.5454545454545454;;(3, 9);1;1136
0.5454545454545454;;(3, 9);1;1137
0.5454545454545454;;(3, 9);1;1138
0.5454545454545454;;(3, 9);1;1139
0.5454545454545454;;(3, 9);1;1140
0.5454545454545454;;(3, 9);1;1141
0.5454545454545454;;(3, 9);1;1142
0.5454545454545454;;(3, 9);1;1143
0.5454545454545454;;(3, 9);1;1144
0.5454545454545454;;(3, 9);1;1145
0.5454545454545454;;(3, 9);1;1146
0.5454545454545454;;(3, 9);1;1147
0.5454545454545454;;(3, 9);1;1148
0.5454545454545454;;(3, 9);1;1149
0.5454545454545454;;(3, 9);1;1150
0.5454545454545454;;(3, 9);1;1151
0.5454545454545454;;(3, 9);1;1152
0.5454545454545454;;(3, 9);1;1153
0.5454545454545454;;(3, 9);1;1154
0.5454545454545454;RemoveObject;(3, 9);1;1155
0.5454545454545454;;(3, 9);1;1156
0.5454545454545454;;(3, 9);1;1157
0.5454545454545454;;(3, 9);1;1158
0.5454545454545454;;(3, 9);1;1159
0.5454545454545454;;(3, 9);1;1160
0.5454545454545454;;(3, 9);1;1161
0.5454545454545454;;(3, 9);1;1162
0.5454545454545454;;(3, 9);1;1163
0.5454545454545454;;(3, 9);1;1164
0.5454545454545454;RemoveObject;(3, 9);1;1165
0.5454545454545454;Idle;(3, 9);1;1166
0.5454545454545454;Idle;(3, 9);1;1167
0.5454545454545454;MoveWest;(2, 9);1;1168
0.5454545454545454;RemoveObject;(2, 9);1;1169
0.5454545454545454;CarryObject;(2, 9);1;1170
0.5454545454545454;MoveNorth;(2, 8);1;1171
0.5454545454545454;MoveNorth;(2, 7);1;1172
0.5454545454545454;;(2, 7);1;1173
0.5454545454545454;;(2, 7);1;1174
0.5454545454545454;;(2, 7);1;1175
0.5454545454545454;;(2, 7);1;1176
0.5454545454545454;;(2, 7);1;1177
0.5454545454545454;;(2, 7);1;1178
0.5454545454545454;;(2, 7);1;1179
0.5454545454545454;;(2, 7);1;1180
0.5454545454545454;;(2, 7);1;1181
0.5454545454545454;;(2, 7);1;1182
0.5454545454545454;;(2, 7);1;1183
0.5454545454545454;;(2, 7);1;1184
0.5454545454545454;;(2, 7);1;1185
0.5454545454545454;;(2, 7);1;1186
0.5454545454545454;;(2, 7);1;1187
0.5454545454545454;;(2, 7);1;1188
0.5454545454545454;;(2, 7);1;1189
0.5454545454545454;;(2, 7);1;1190
0.5454545454545454;;(2, 7);1;1191
0.5454545454545454;;(2, 7);1;1192
0.5454545454545454;;(2, 7);1;1193
0.5454545454545454;;(2, 7);1;1194
0.5454545454545454;;(2, 7);1;1195
0.5454545454545454;;(2, 7);1;1196
0.5454545454545454;;(2, 7);1;1197
0.5454545454545454;;(2, 7);1;1198
0.5454545454545454;;(2, 7);1;1199
0.5454545454545454;;(2, 7);1;1200
0.5454545454545454;;(2, 7);1;1201
0.5454545454545454;;(2, 7);1;1202
0.5454545454545454;RemoveObject;(2, 7);1;1203
0.5454545454545454;Idle;(2, 7);1;1204
0.5454545454545454;MoveNorthEast;(3, 6);1;1205
0.5454545454545454;Idle;(3, 6);1;1206
0.5454545454545454;;(3, 6);1;1207
0.5454545454545454;;(3, 6);1;1208
0.5454545454545454;;(3, 6);1;1209
0.5454545454545454;;(3, 6);1;1210
0.5454545454545454;;(3, 6);1;1211
0.5454545454545454;;(3, 6);1;1212
0.5454545454545454;;(3, 6);1;1213
0.5454545454545454;;(3, 6);1;1214
0.5454545454545454;;(3, 6);1;1215
0.5454545454545454;;(3, 6);1;1216
0.5454545454545454;;(3, 6);1;1217
0.5454545454545454;;(3, 6);1;1218
0.5454545454545454;;(3, 6);1;1219
0.5454545454545454;;(3, 6);1;1220
0.5454545454545454;;(3, 6);1;1221
0.5454545454545454;;(3, 6);1;1222
0.5454545454545454;;(3, 6);1;1223
0.5454545454545454;;(3, 6);1;1224
0.5454545454545454;;(3, 6);1;1225
0.5454545454545454;;(3, 6);1;1226
0.5454545454545454;;(3, 6);1;1227
0.5454545454545454;;(3, 6);1;1228
0.5454545454545454;;(3, 6);1;1229
0.5454545454545454;;(3, 6);1;1230
0.5454545454545454;;(3, 6);1;1231
0.5454545454545454;;(3, 6);1;1232
0.5454545454545454;;(3, 6);1;1233
0.5454545454545454;;(3, 6);1;1234
0.5454545454545454;;(3, 6);1;1235
0.5454545454545454;;(3, 6);1;1236
0.5454545454545454;;(3, 6);1;1237
0.5454545454545454;;(3, 6);1;1238
0.5454545454545454;;(3, 6);1;1239
0.5454545454545454;;(3, 6);1;1240
0.5454545454545454;;(3, 6);1;1241
0.5454545454545454;;(3, 6);1;1242
0.5454545454545454;;(3, 6);1;1243
0.5454545454545454;;(3, 6);1;1244
0.5454545454545454;;(3, 6);1;1245
0.5454545454545454;;(3, 6);1;1246
0.5454545454545454;;(3, 6);1;1247
0.5454545454545454;;(3, 6);1;1248
0.5454545454545454;;(3, 6);1;1249
0.5454545454545454;;(3, 6);1;1250
0.5454545454545454;;(3, 6);1;1251
0.5454545454545454;;(3, 6);1;1252
0.5454545454545454;;(3, 6);1;1253
0.5454545454545454;;(3, 6);1;1254
0.5454545454545454;;(3, 6);1;1255
0.5454545454545454;MoveEast;(4, 6);1;1256
0.5454545454545454;MoveEast;(5, 6);1;1257
0.5454545454545454;MoveEast;(6, 6);1;1258
0.5454545454545454;MoveEast;(7, 6);1;1259
0.5454545454545454;MoveEast;(8, 6);1;1260
0.5454545454545454;MoveEast;(9, 6);1;1261
0.5454545454545454;MoveEast;(10, 6);1;1262
0.5454545454545454;MoveEast;(11, 6);1;1263
0.5454545454545454;MoveEast;(12, 6);1;1264
0.5454545454545454;MoveEast;(13, 6);1;1265
0.5454545454545454;MoveEast;(14, 6);1;1266
0.5454545454545454;MoveEast;(15, 6);1;1267
0.5454545454545454;MoveEast;(16, 6);1;1268
0.5454545454545454;MoveEast;(17, 6);1;1269
0.5454545454545454;MoveEast;(18, 6);1;1270
0.5454545454545454;MoveSouthEast;(19, 7);1;1271
0.5454545454545454;MoveSouthEast;(20, 8);1;1272
0.5454545454545454;MoveEast;(21, 8);1;1273
0.5454545454545454;MoveSouthEast;(22, 9);1;1274
0.5454545454545454;MoveEast;(23, 9);1;1275
0.5454545454545454;MoveEast;(24, 9);1;1276
0.5454545454545454;MoveSouthEast;(25, 10);1;1277
0.6363636363636364;Drop;(25, 10);1;1278
0.6363636363636364;Idle;(25, 10);1;1279
0.6363636363636364;MoveWest;(24, 10);1;1280
0.6363636363636364;MoveWest;(23, 10);1;1281
0.6363636363636364;MoveWest;(22, 10);1;1282
0.6363636363636364;MoveNorthWest;(21, 9);1;1283
0.6363636363636364;MoveNorthWest;(20, 8);1;1284
0.6363636363636364;MoveNorthWest;(19, 7);1;1285
0.6363636363636364;MoveNorthWest;(18, 6);1;1286
0.6363636363636364;MoveWest;(17, 6);1;1287
0.6363636363636364;MoveWest;(16, 6);1;1288
0.6363636363636364;MoveWest;(15, 6);1;1289
0.6363636363636364;MoveWest;(14, 6);1;1290
0.6363636363636364;MoveWest;(13, 6);1;1291
0.6363636363636364;MoveWest;(12, 6);1;1292
0.6363636363636364;MoveWest;(11, 6);1;1293
